ID;Gender;DateOfBirth;UmbracoMemberId;Leeftijd;leeftijd groep;1_1;1_2;1_3;1_4;1_5;1_6;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_16;6_17;6_18;6_19;6_20;6_21;7_1;7_2;7_3;7_4;7_5;7_6;7_7;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;9_1;9_3;9_7;9_8;9_9;9_10;9_11;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;11_1;11_2;109_7;109_8;108_1;108_2;108_3;108_4;108_5;109_1;109_2;109_4;109_6;Seizoen 20-21.JO_Team;Seizoen 20-21.Finals
01BAE3F8-4068-4432-8986-190344FCDDEC;0;19/02/2003 00:00;20590;18;15-18 - 15,16,17, of 18 jaar;1;3;1;5;5;5;5;5;4;5;5;4;5;4;4;2;3;3;5;2;2;4;4;2;5;5;5;5;NULL;5;5;1;1;3;5;5;5;5;5;5;5;5;3;3;4;4;4;5;4;3;2;4;5;4;2;5;5;5;5;4;5;5;4;4;5;5;5;5;5;5;5;12;3;5;2;4;3;2;NULL;4;2;2;NULL;NULL;5;5;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
0653AED1-AD1E-422D-A856-1939EEDE11E3;0;16/01/2012 00:00;21111;9;<11 - 9 of 10 jaar;4;1;1;5;5;5;3;3;5;5;5;5;4;4;5;1;3;3;1;1;1;5;2;1;5;5;5;5;5;4;5;3;3;1;5;5;3;1;1;3;4;4;2;3;3;5;4;5;5;5;1;3;4;4;5;5;5;5;3;5;5;5;3;3;2;5;5;5;3;3;5;4;3;4;3;3;2;1;5;NULL;NULL;2;3;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;4;3;2;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
C7758A69-AFAE-4041-A645-1B6C616BC4C8;0;06/06/2013 00:00;21417;8;<9 - 8 jaar of jonger;2;1;2;4;5;5;4;4;5;5;5;5;3;3;5;2;2;1;1;1;1;2;1;1;2;4;4;5;5;4;5;3;3;3;5;5;4;3;3;3;4;4;4;4;3;4;5;3;4;4;3;3;3;4;3;4;4;4;4;5;5;5;3;3;3;5;5;4;4;3;3;2;5;2;2;2;2;1;4;NULL;NULL;2;3;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
8B81F8D8-87D6-4968-B56D-1B7852D59942;0;19/03/2006 00:00;21567;15;15-18 - 15,16,17, of 18 jaar;1;1;1;5;1;5;5;5;5;4;5;5;5;4;4;1;2;1;1;1;1;3;1;1;5;5;5;5;5;5;5;4;4;4;5;5;5;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;5;4;5;4;5;5;5;4;5;5;5;4;4;5;4;2;1;2;3;3;2;NULL;2;1;2;NULL;NULL;5;2;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
78B1B91E-9A75-4C12-9038-1CC26499F932;0;04/06/2008 00:00;22371;13;<15 - 13 of 14 jaar;1;2;2;5;4;5;3;4;5;5;5;4;5;3;4;2;3;1;1;3;1;2;2;1;5;5;5;5;5;5;5;2;2;2;5;5;5;3;2;2;5;5;5;5;5;5;5;4;4;4;1;5;4;4;4;5;5;5;5;5;4;4;5;3;5;5;5;4;5;5;4;8;3;8;4;6;30;2;NULL;1;1;2;2;1;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;3;3;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27C63068-6046-4AA2-936E-1E23DFF161A1;0;23/07/2008 00:00;20968;13;<15 - 13 of 14 jaar;1;1;1;4;5;5;4;4;3;4;2;3;5;3;2;4;4;3;4;1;5;5;1;3;3;2;5;2;5;3;4;1;4;2;5;5;5;5;5;5;5;3;2;2;3;2;5;3;5;5;1;5;2;5;5;5;3;5;5;5;5;5;5;4;5;4;5;5;5;5;5;5;5;2;2;1;5;1;8;NULL;NULL;2;3;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;4;2;3;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
1AA324D5-1373-4D56-846F-1FA490342433;0;03/10/2002 00:00;20637;19;Geen klasse;1;2;2;4;5;4;5;5;4;4;4;4;4;4;4;2;2;2;2;2;2;4;4;2;4;4;4;5;4;4;4;3;3;3;4;4;4;4;3;3;5;4;4;4;4;4;5;4;5;5;4;5;5;5;4;5;5;4;5;5;4;4;4;4;4;5;5;5;5;4;4;12;1;0;4;7;2;2;NULL;5;3;1;2;4;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
2FDF9D21-C7F4-4783-BB67-1FDE944AACFC;0;15/06/2007 00:00;22408;14;<15 - 13 of 14 jaar;2;1;2;5;5;5;5;5;4;4;5;5;5;5;5;1;3;3;2;3;2;3;3;3;2;5;5;5;5;4;4;3;3;5;5;5;3;4;4;4;4;5;4;3;4;5;4;5;5;4;4;4;5;4;3;5;5;5;5;5;5;5;4;4;5;5;5;5;4;5;5;9;5;2;2;3;2;2;NULL;2;3;2;3;3;5;5;4;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;3;3;4;3;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
AA97B751-6A98-4EF6-A478-22B43F49B303;0;30/01/2009 00:00;20261;12;<13 - 11 of 12 jaar;4;2;2;4;5;4;5;4;4;4;4;5;4;5;5;3;2;4;4;4;4;5;5;4;5;5;5;5;5;4;5;2;2;2;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;2;4;5;4;4;5;5;5;5;5;4;4;4;2;4;5;5;4;4;4;4;6;5;2;4;5;0;1;7;NULL;NULL;2;1;1;5;5;4;5;2;3;2;3;2;2;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;2;3;2;3;2;3;3;NULL;NULL;144;34;6.00;6.00;0.00;5.00;6.00;9.00;6.00;6.00;9.00;0;0
9C00AE48-2D0A-4D75-A668-166FD6FAF24A;0;25/01/2011 00:00;21489;10;<11 - 9 of 10 jaar;4;1;1;5;5;5;2;2;4;3;4;5;5;5;4;2;1;3;3;1;1;5;1;3;5;5;5;5;5;4;4;2;4;1;5;5;4;3;3;3;3;4;4;2;3;3;4;4;4;4;3;3;5;5;5;5;5;5;5;5;4;4;4;4;3;5;5;5;4;3;3;5;0;5;3;4;4;1;6;NULL;NULL;2;2;2;5;5;5;5;3;3;3;3;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
83A31A6B-3117-4B53-AF26-173067E2B492;0;20/03/2006 00:00;20662;15;15-18 - 15,16,17, of 18 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;2;2;2;2;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;2;3;2;3;3;3;2;NULL;NULL;176;63;2.00;2.00;0.00;5.00;2.00;0.00;1.00;4.00;2.00;0;0
BF98A830-2F25-4D2E-AB9B-1802456F00D6;0;08/04/2009 00:00;22713;12;<13 - 11 of 12 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;3;7;2;3;-1;1;8;NULL;NULL;2;1;1;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;3;3;3;3;3;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
B2D8AC14-5B5E-4834-9FE4-184FEEB8F2A1;0;19/10/2008 00:00;20568;13;<15 - 13 of 14 jaar;2;2;3;5;5;5;4;5;4;5;5;4;2;4;4;2;2;1;2;2;1;1;2;2;4;5;5;5;5;4;2;3;2;2;5;5;5;5;4;4;5;4;5;3;4;5;4;3;3;4;3;4;5;5;3;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;7;3;7;3;7;6;2;NULL;1;3;2;4;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
43904FCA-AEA7-4693-AF9C-1A218B2FED8E;0;02/01/2013 00:00;21068;8;<9 - 8 jaar of jonger;2;2;2;5;5;5;4;5;4;5;4;5;4;4;5;2;1;1;2;1;1;2;1;1;1;5;4;4;5;5;5;3;4;4;5;5;4;5;4;5;5;4;4;1;4;5;5;4;5;3;2;5;4;5;4;3;5;5;4;4;5;5;4;2;3;5;5;4;2;4;5;1;3;1;2;2;2;1;4;NULL;NULL;2;1;2;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
C56E4E6B-3F50-4348-9271-1B6EBF9F196D;0;22/03/2008 00:00;21591;13;<15 - 13 of 14 jaar;2;2;2;4;4;4;3;3;4;4;4;4;4;4;4;2;3;3;2;2;3;3;2;2;3;5;5;5;5;4;5;4;3;4;5;5;4;3;2;3;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;5;5;4;5;4;4;4;4;2;5;5;5;4;4;4;8;5;8;4;5;4;2;NULL;1;3;2;2;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
FC31DF64-BDB2-42F8-B3BD-1B9A113E86FC;0;28/08/2009 00:00;21164;12;<13 - 11 of 12 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;4;3;3;3;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
3A67AA94-E7DE-4966-96B2-1BBC3F66C297;0;24/12/2003 00:00;21270;18;15-18 - 15,16,17, of 18 jaar;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;2;1;1;1;1;3;4;5;4;2;1;2;3;3;1;5;4;4;3;3;3;4;4;3;3;4;4;4;3;3;4;2;5;5;5;5;5;4;4;5;5;5;5;4;4;5;5;5;4;4;5;3;10;2;10;2;3;1;2;NULL;5;3;2;1;3;5;5;5;4;4;4;2;3;3;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
8CD47783-3246-495B-A367-19F0CB54CA4F;0;03/12/2003 00:00;22352;18;15-18 - 15,16,17, of 18 jaar;1;2;2;4;4;4;4;4;3;4;4;4;4;3;4;2;2;4;2;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;0;6;10;6;2;NULL;5;5;2;4;4;4;2;2;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;3;2;2;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
283C4495-D384-467E-9B32-1B5BB9A660D4;1;16/10/2009 00:00;22240;12;<13 - 11 of 12 jaar;1;1;3;5;5;5;3;3;5;5;4;5;5;1;4;1;3;1;1;1;1;1;1;1;5;5;5;5;5;5;5;5;4;4;5;5;4;1;4;5;3;4;4;5;5;5;2;3;3;3;3;4;4;4;4;5;5;5;3;5;5;5;5;3;1;5;5;4;4;4;4;5;1;5;4;5;3;1;8;NULL;NULL;2;2;2;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
FE67D920-63C6-42D9-90FB-1D21B2F6A146;0;21/07/2008 00:00;22520;13;<15 - 13 of 14 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;3;4;4;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
6DF80BB7-A50A-4D00-8A95-1D57FCE6693B;0;26/06/2011 00:00;20819;10;<11 - 9 of 10 jaar;2;4;2;5;5;5;5;5;5;5;5;5;4;4;4;1;1;1;1;4;5;5;5;5;5;5;5;5;5;5;5;2;1;1;5;5;2;5;3;2;5;5;5;3;4;5;5;5;5;4;3;4;5;5;4;5;5;5;4;5;4;5;3;4;4;5;5;4;5;5;5;4;2;3;3;4;3;1;6;NULL;NULL;2;4;4;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;4;4;4;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
772D37DA-1419-463F-A136-1DB954FFB84B;1;07/08/2010 00:00;21225;11;<13 - 11 of 12 jaar;2;2;1;4;4;5;4;4;5;5;5;5;4;3;4;1;1;1;1;1;1;1;3;1;3;5;4;4;4;5;3;4;4;1;5;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
5FADB83A-0698-4F1A-B4AD-1F13756CB5D8;0;13/01/2012 00:00;22587;9;<11 - 9 of 10 jaar;4;2;1;5;5;5;4;5;5;5;4;5;4;3;5;1;1;1;2;4;1;3;3;1;3;5;5;5;3;3;3;1;3;1;5;5;5;4;3;3;4;4;4;4;4;3;3;3;3;3;1;5;3;4;4;4;5;5;3;4;3;3;4;4;3;5;5;5;4;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;2;3;3;3;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
0272110B-86C4-4DE9-B2EA-1F535AB7E4E3;0;14/08/2009 00:00;22113;12;<13 - 11 of 12 jaar;2;1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;2;2;1;1;2;3;1;3;5;5;5;5;5;5;5;1;2;2;5;5;5;5;5;3;5;5;3;5;5;5;5;4;4;3;3;5;5;5;3;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;7;5;7;3;3;15;1;8;NULL;NULL;2;2;2;5;5;4;5;3;4;3;4;4;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
DC79A6DF-6DF4-462D-B694-1F8588EC6EEE;0;29/09/2010 00:00;20954;11;<13 - 11 of 12 jaar;3;2;3;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;3;2;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
41B18732-BF6F-4819-A109-26A80A65E475;0;02/02/2014 00:00;22487;7;<9 - 8 jaar of jonger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;3;4;3;3;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
CFC4EE06-DC86-4CBC-B653-27232B9BEA3B;0;29/07/2011 00:00;21317;10;<11 - 9 of 10 jaar;4;3;2;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;2;4;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
77CA7A02-327B-4DB1-B955-290EA669C41B;0;07/10/2014 00:00;23185;7;<9 - 8 jaar of jonger;2;1;1;5;5;5;4;4;5;5;4;5;4;4;5;2;2;2;2;1;1;4;3;1;4;5;5;5;5;3;3;2;2;2;5;5;4;3;3;4;4;4;4;3;4;4;4;3;2;4;3;5;5;4;4;4;4;4;4;5;5;5;5;4;4;4;4;5;4;4;4;1;5;1;3;3;6;1;3;NULL;NULL;2;3;4;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
3840245B-7CA5-4DD1-BCB3-2B557DE7954C;1;21/11/2012 00:00;23273;9;<11 - 9 of 10 jaar;1;1;2;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;3;1;1;5;5;5;5;5;5;5;1;3;3;5;5;5;3;3;3;5;5;5;5;5;5;5;4;3;3;1;3;5;5;3;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
